Policy_ID,Customer_Age,Gender,City,State,Policy_Type,Premium_Amount,Sum_Assured,Policy_Term_Years,Payment_Mode,Policy_Status,Claim_Status,Claim_Amount,Agent_ID,Policy_Start_Date,Age_Group,Year,Month
LIC103006,41,Male,Chandigarh,Chandigarh,Endowment,41000,760000,15,Quarterly,Matured,Not Claimed,0,AG1286,2025-10-31,36-45,2025,2025-10
LIC103007,25,Male,Indore,Madhya Pradesh,ULIP,34000,484000,20,Yearly,Active,Not Claimed,0,AG1029,2024-07-06,18-25,2024,2024-07
LIC103008,46,Male,Delhi,Delhi,Endowment,26700,524000,10,Monthly,Active,Not Claimed,0,AG1157,2024-04-18,46-55,2024,2024-04
LIC103009,25,Male,Indore,Madhya Pradesh,Money Back,26500,558000,20,Yearly,Active,Claimed,225000,AG1019,2020-10-29,18-25,2020,2020-10
LIC103010,29,Male,Coimbatore,Tamil Nadu,Whole Life,30400,340000,20,Half-Yearly,Active,Not Claimed,0,AG1090,2020-02-02,26-35,2020,2020-02
LIC103011,27,Male,Bengaluru,Karnataka,Term,15200,359000,10,Yearly,Active,Not Claimed,0,AG1110,2021-06-16,26-35,2021,2021-06
LIC103012,37,Male,Lucknow,Uttar Pradesh,Whole Life,23000,492000,25,Yearly,Active,Not Claimed,0,AG1058,2023-09-14,36-45,2023,2023-09
LIC103013,35,Male,Delhi,Delhi,Whole Life,43800,817000,25,Monthly,Matured,Not Claimed,0,AG1116,2020-02-17,26-35,2020,2020-02
LIC103014,39,Male,Indore,Madhya Pradesh,Endowment,31200,732000,10,Half-Yearly,Active,Not Claimed,0,AG1040,2020-07-22,36-45,2020,2020-07
LIC103015,29,Male,Coimbatore,Tamil Nadu,Term,21800,273000,20,Single Premium,Active,Not Claimed,0,AG1265,2021-11-07,26-35,2021,2021-11
LIC103016,50,Male,Chandigarh,Chandigarh,Term,16600,252000,20,Monthly,Active,Not Claimed,0,AG1121,2025-06-09,46-55,2025,2025-06
LIC103017,48,Male,Nagpur,Maharashtra,Pension,40500,383000,5,Yearly,Lapsed,Not Claimed,0,AG1110,2025-07-20,46-55,2025,2025-07
LIC103018,37,Male,Bhopal,Madhya Pradesh,Whole Life,25900,408000,15,Single Premium,Active,Not Claimed,0,AG1205,2022-10-13,36-45,2022,2022-10
LIC103019,34,Female,Bhopal,Madhya Pradesh,Term,21400,355000,30,Quarterly,Active,Not Claimed,0,AG1159,2025-08-09,26-35,2025,2025-08
LIC103020,33,Male,Patna,Bihar,Endowment,28600,528000,15,Yearly,Matured,Not Claimed,0,AG1095,2025-04-29,26-35,2025,2025-04
LIC103021,36,Male,Hyderabad,Telangana,Money Back,39500,359000,25,Single Premium,Active,Not Claimed,0,AG1034,2023-01-11,36-45,2023,2023-01
LIC103022,24,Male,Chennai,Tamil Nadu,Pension,36700,314000,20,Yearly,Active,Not Claimed,0,AG1242,2023-10-26,18-25,2023,2023-10
LIC103023,28,Female,Coimbatore,Tamil Nadu,Term,14500,220000,5,Monthly,Active,Not Claimed,0,AG1149,2021-05-26,26-35,2021,2021-05
LIC103024,48,Female,Mumbai,Maharashtra,Endowment,54300,609000,10,Quarterly,Active,Not Claimed,0,AG1103,2023-07-21,46-55,2023,2023-07
LIC103025,42,Male,Bengaluru,Karnataka,Pension,95600,1998000,20,Monthly,Active,Not Claimed,0,AG1217,2024-08-18,36-45,2024,2024-08
LIC103026,57,Male,Indore,Madhya Pradesh,Term,17600,341000,15,Yearly,Active,Not Claimed,0,AG1165,2018-02-22,56-65,2018,2018-02
LIC103027,36,Male,Surat,Gujarat,Endowment,52000,704000,10,Yearly,Lapsed,Not Claimed,0,AG1168,2022-06-08,36-45,2022,2022-06
LIC103028,35,Female,Delhi,Delhi,Pension,44000,386000,20,Half-Yearly,Active,Not Claimed,0,AG1020,2018-09-15,26-35,2018,2018-09
LIC103029,35,Female,,Bihar,Whole Life,26300,292000,20,Quarterly,Active,Not Claimed,0,AG1109,2023-12-20,26-35,2023,2023-12
LIC103030,35,Male,Chennai,Tamil Nadu,Endowment,56700,1120000,20,Monthly,Active,Not Claimed,0,AG1199,2022-10-01,26-35,2022,2022-10
LIC103031,32,Female,Coimbatore,Tamil Nadu,Term,14200,353000,12,Yearly,Active,Not Claimed,0,AG1233,2022-12-16,26-35,2022,2022-12
LIC103032,42,Female,Chandigarh,Chandigarh,Term,14100,191000,12,Yearly,Active,Not Claimed,0,AG1172,2019-08-18,36-45,2019,2019-08
LIC103033,39,Male,Bengaluru,Karnataka,Endowment,50100,1084000,30,Yearly,Active,Not Claimed,0,AG1184,2020-07-16,36-45,2020,2020-07
LIC103034,33,Male,Kochi,Kerala,Pension,75000,1706000,25,Yearly,Active,Not Claimed,0,AG1218,2018-09-06,26-35,2018,2018-09
LIC103035,53,Male,Ahmedabad,Gujarat,Endowment,63000,556000,12,Yearly,Active,Not Claimed,0,AG1017,2024-09-11,46-55,2024,2024-09
LIC103036,60,Male,Coimbatore,Tamil Nadu,ULIP,45600,1075000,25,Yearly,Active,Not Claimed,0,AG1042,2023-10-18,56-65,2023,2023-10
LIC103037,52,Female,Kolkata,West Bengal,Pension,48600,774000,10,Half-Yearly,Matured,Not Claimed,0,AG1156,2026-02-16,46-55,2026,2026-02
LIC103038,45,Male,Hyderabad,Telangana,Endowment,61900,1510000,10,Quarterly,Active,Not Claimed,0,AG1021,2019-10-16,36-45,2019,2019-10
LIC103039,47,Female,Ahmedabad,Gujarat,Term,32100,551000,10,Yearly,Lapsed,Not Claimed,0,AG1151,2021-12-17,46-55,2021,2021-12
LIC103040,59,Other,Kolkata,West Bengal,Money Back,49400,593000,10,Yearly,Matured,Claimed,370000,AG1111,2025-05-23,56-65,2025,2025-05
LIC103041,47,Male,Chandigarh,Chandigarh,Pension,46700,1147000,25,Quarterly,Surrendered,Claimed,577000,AG1128,2020-08-02,46-55,2020,2020-08
LIC103042,33,Male,Kolkata,West Bengal,ULIP,82400,1000000,20,Monthly,Matured,Claimed,837000,AG1052,2018-12-06,26-35,2018,2018-12
LIC103043,43,Female,Chennai,Tamil Nadu,Term,19300,444000,12,Quarterly,Active,Not Claimed,0,AG1273,2024-08-18,36-45,2024,2024-08
LIC103044,46,Female,Coimbatore,Tamil Nadu,Whole Life,28700,314000,25,Half-Yearly,Surrendered,Not Claimed,0,AG1294,2020-06-03,46-55,2020,2020-06
LIC103045,28,Female,Delhi,Delhi,Money Back,29000,565000,20,Quarterly,Lapsed,Not Claimed,0,AG1075,2024-04-23,26-35,2024,2024-04
LIC103046,36,Male,Patna,Bihar,Pension,34800,522000,10,Monthly,Lapsed,Not Claimed,0,AG1300,2025-01-07,36-45,2025,2025-01
LIC103047,51,Male,Indore,Madhya Pradesh,Term,47400,1162000,20,Half-Yearly,Active,Not Claimed,0,AG1088,2023-04-30,46-55,2023,2023-04
LIC103048,19,Male,Surat,Gujarat,Money Back,53600,597000,20,Monthly,Surrendered,Not Claimed,0,AG1020,2021-10-12,18-25,2021,2021-10
LIC103049,25,Female,Bhopal,Madhya Pradesh,Pension,39900,596000,20,Yearly,Lapsed,Not Claimed,0,AG1069,2020-04-26,18-25,2020,2020-04
LIC103050,37,Male,Patna,Bihar,Endowment,69800,1318000,20,Half-Yearly,Lapsed,Not Claimed,0,AG1170,2024-06-13,36-45,2024,2024-06
LIC103051,43,Female,Hyderabad,Telangana,Money Back,45800,1128000,10,Half-Yearly,Active,Not Claimed,0,AG1154,2019-08-25,36-45,2019,2019-08
LIC103052,24,Male,Kolkata,West Bengal,Term,20600,271000,12,Monthly,Active,Not Claimed,0,AG1106,2022-03-31,18-25,2022,2022-03
LIC103053,38,Female,Chandigarh,Chandigarh,Endowment,35600,525000,25,Quarterly,Surrendered,Not Claimed,0,AG1219,2022-07-30,36-45,2022,2022-07
LIC103054,52,Female,Varanasi,Uttar Pradesh,Endowment,43800,694000,25,Quarterly,Active,Not Claimed,0,AG1274,2025-08-11,46-55,2025,2025-08
LIC103055,40,Male,Jaipur,Rajasthan,Pension,50300,618000,12,Yearly,Active,Not Claimed,0,AG1095,2022-12-27,36-45,2022,2022-12
LIC103056,49,Male,Nagpur,Maharashtra,Endowment,28300,620000,5,Yearly,Lapsed,Not Claimed,0,AG1265,2024-12-13,46-55,2024,2024-12
LIC103057,32,Male,Bhopal,Madhya Pradesh,Money Back,31400,300000,25,Monthly,Active,Not Claimed,0,AG1246,2019-10-01,26-35,2019,2019-10
LIC103058,30,Male,Pune,Maharashtra,Whole Life,30000,599000,15,Half-Yearly,Active,Not Claimed,0,AG1108,2025-05-09,26-35,2025,2025-05
LIC103059,48,Male,Chandigarh,Chandigarh,Term,30000,512000,12,Monthly,Active,Not Claimed,0,AG1293,2019-12-08,46-55,2019,2019-12
LIC103060,43,Male,Coimbatore,Tamil Nadu,Money Back,33200,402000,15,Single Premium,Active,Not Claimed,0,AG1237,2024-02-24,36-45,2024,2024-02
LIC103061,26,Male,Coimbatore,Tamil Nadu,ULIP,65300,1069000,15,Single Premium,Active,Not Claimed,0,AG1029,2021-10-06,26-35,2021,2021-10
LIC103062,30,Female,Kanpur,Uttar Pradesh,Pension,27000,597000,15,Half-Yearly,Active,Not Claimed,0,AG1063,2021-05-26,26-35,2021,2021-05
LIC103063,56,Male,Bhopal,Madhya Pradesh,Whole Life,52100,811000,15,Yearly,Active,Not Claimed,0,AG1015,2026-06-07,56-65,2026,2026-06
LIC103064,29,Male,Bhopal,Madhya Pradesh,Whole Life,23300,235000,10,Yearly,Active,Not Claimed,0,AG1238,2021-06-08,26-35,2021,2021-06
LIC103065,49,Female,Varanasi,Uttar Pradesh,Term,21800,190000,30,Yearly,Matured,Not Claimed,0,AG1009,2022-09-23,46-55,2022,2022-09
LIC103066,34,Male,Pune,Maharashtra,Pension,53800,1142000,25,Yearly,Active,Not Claimed,0,AG1001,2026-08-31,26-35,2026,2026-08
LIC103067,39,Female,Chennai,Tamil Nadu,Term,20000,272000,25,Single Premium,Active,Not Claimed,0,AG1121,2019-10-19,36-45,2019,2019-10
LIC103068,42,Female,Pune,Maharashtra,ULIP,54700,1304000,25,Half-Yearly,Active,Not Claimed,0,AG1009,2023-08-26,36-45,2023,2023-08
LIC103069,18,Male,Patna,Bihar,Endowment,29700,549000,20,Half-Yearly,Lapsed,Not Claimed,0,AG1184,2023-07-31,18-25,2023,2023-07
LIC103070,23,Male,Mumbai,Maharashtra,Pension,37400,577000,10,Yearly,Surrendered,Not Claimed,0,AG1148,2021-05-04,18-25,2021,2021-05
LIC103071,40,Male,Surat,Gujarat,Whole Life,42000,739000,5,Yearly,Active,Not Claimed,0,AG1238,2026-02-01,36-45,2026,2026-02
LIC103072,31,Male,Patna,Bihar,ULIP,44000,694000,10,Yearly,Active,Not Claimed,0,AG1258,2024-11-16,26-35,2024,2024-11
LIC103073,50,Male,Coimbatore,Tamil Nadu,Endowment,48100,1125000,12,Monthly,Active,Not Claimed,0,AG1257,2026-02-10,46-55,2026,2026-02
LIC103074,21,Male,Kochi,Kerala,Money Back,23700,374000,15,Quarterly,Lapsed,Not Claimed,0,AG1019,2020-03-28,18-25,2020,2020-03
LIC103075,45,Male,Chandigarh,Chandigarh,Whole Life,42700,417000,30,Monthly,Active,Not Claimed,0,AG1018,2021-05-13,36-45,2021,2021-05
LIC103076,24,Male,Coimbatore,Tamil Nadu,ULIP,35900,652000,15,Half-Yearly,Active,Not Claimed,0,AG1280,2025-11-15,18-25,2025,2025-11
LIC103077,35,Male,Nagpur,Maharashtra,Term,23300,433000,15,Quarterly,Active,Not Claimed,0,AG1127,2019-08-03,26-35,2019,2019-08
LIC103078,27,Male,Kochi,Kerala,Micro Insurance,4500,100000,20,Single Premium,Surrendered,Not Claimed,0,AG1214,2018-06-09,26-35,2018,2018-06
LIC103079,60,Female,Coimbatore,Tamil Nadu,Pension,82900,1978000,10,Half-Yearly,Active,Not Claimed,0,AG1276,2022-01-29,56-65,2022,2022-01
LIC103080,24,Male,Surat,Gujarat,Endowment,42100,654000,25,Yearly,Surrendered,Not Claimed,0,AG1207,2025-12-05,18-25,2025,2025-12
LIC103081,38,Male,Surat,Gujarat,Pension,42500,594000,15,Quarterly,Active,Not Claimed,0,AG1188,2024-12-20,36-45,2024,2024-12
LIC103082,20,Male,Chennai,Tamil Nadu,Money Back,56400,922000,12,Yearly,Active,Not Claimed,0,AG1016,2019-04-09,18-25,2019,2019-04
LIC103083,57,Male,Hyderabad,Telangana,Money Back,44600,1039000,25,Half-Yearly,Active,Not Claimed,0,AG1141,2024-07-17,56-65,2024,2024-07
LIC103084,43,Male,Indore,Madhya Pradesh,Endowment,41600,1026000,20,Yearly,Active,Not Claimed,0,AG1006,2019-05-23,36-45,2019,2019-05
LIC103085,41,Male,Bengaluru,Karnataka,Money Back,49800,1221000,15,Quarterly,Active,Not Claimed,0,AG1281,2022-08-15,36-45,2022,2022-08
LIC103086,55,Male,Kanpur,Uttar Pradesh,ULIP,42600,507000,20,Half-Yearly,Active,Not Claimed,0,AG1175,2021-07-31,46-55,2021,2021-07
LIC103087,41,Male,Jaipur,Rajasthan,Endowment,22200,365000,20,Half-Yearly,Active,Not Claimed,0,AG1015,2024-01-08,36-45,2024,2024-01
LIC103088,41,Male,Ahmedabad,Gujarat,Whole Life,44500,552000,10,Half-Yearly,Active,Not Claimed,0,AG1128,2020-10-18,36-45,2020,2020-10
LIC103089,40,Male,Varanasi,Uttar Pradesh,Whole Life,25200,359000,25,Yearly,Active,Not Claimed,0,AG1014,2025-03-07,36-45,2025,2025-03
LIC103090,45,Male,Indore,Madhya Pradesh,Whole Life,42800,365000,30,Yearly,Active,Not Claimed,0,AG1249,2026-01-12,36-45,2026,2026-01
LIC103091,34,Male,Chandigarh,Chandigarh,Term,18200,195000,15,Single Premium,Matured,Claimed,173000,AG1034,2026-01-21,26-35,2026,2026-01
LIC103092,37,Female,Chandigarh,Chandigarh,Pension,35500,524000,20,Yearly,Active,Not Claimed,0,AG1020,2019-11-27,36-45,2019,2019-11
LIC103093,48,Female,Chandigarh,Chandigarh,Money Back,49300,700000,25,Single Premium,Active,Not Claimed,0,AG1250,2024-03-10,46-55,2024,2024-03
LIC103094,42,Male,Mumbai,Maharashtra,Endowment,40600,517000,15,Yearly,Active,Not Claimed,0,AG1272,2025-03-17,36-45,2025,2025-03
LIC103095,38,Male,Ahmedabad,Gujarat,Endowment,32200,384000,30,Quarterly,Active,Not Claimed,0,AG1195,2023-05-12,36-45,2023,2023-05
LIC103096,24,Male,Coimbatore,Tamil Nadu,Money Back,26800,556000,20,Quarterly,Active,Not Claimed,0,AG1238,2025-10-14,18-25,2025,2025-10
LIC103097,55,Female,Pune,Maharashtra,Pension,36600,476000,15,Monthly,Active,Not Claimed,0,AG1103,2019-10-28,46-55,2019,2019-10
LIC103098,32,Male,Bengaluru,Karnataka,Endowment,47000,941000,20,Monthly,Active,Not Claimed,0,AG1243,2024-02-14,26-35,2024,2024-02
LIC103099,50,Female,Kolkata,West Bengal,ULIP,47200,673000,15,Monthly,Active,Not Claimed,0,AG1215,2020-02-07,46-55,2020,2020-02
LIC103100,41,Male,Indore,Madhya Pradesh,Term,19100,413000,10,Monthly,Lapsed,Not Claimed,0,AG1243,2020-09-13,36-45,2020,2020-09
LIC103101,25,Female,Surat,Gujarat,Money Back,34200,371000,20,Yearly,Active,Claimed,166000,AG1077,2024-02-09,18-25,2024,2024-02
LIC103102,53,Male,Nagpur,Maharashtra,Micro Insurance,5600,100000,15,Quarterly,Active,Not Claimed,0,AG1121,2019-01-19,46-55,2019,2019-01
LIC103103,42,Male,Kanpur,Uttar Pradesh,ULIP,36800,720000,20,Quarterly,Active,Not Claimed,0,AG1040,2018-01-25,36-45,2018,2018-01
LIC103104,54,Male,Kochi,Kerala,Endowment,104800,2468000,10,Yearly,Matured,Claimed,1891000,AG1029,2020-07-05,46-55,2020,2020-07
LIC103105,37,Male,Patna,Bihar,Money Back,36400,380000,15,Yearly,Active,Not Claimed,0,AG1232,2021-08-30,36-45,2021,2021-08
LIC103106,47,Male,Bengaluru,Karnataka,Endowment,80100,741000,20,Single Premium,Matured,Not Claimed,0,AG1145,2023-09-17,46-55,2023,2023-09
LIC103107,20,Female,Lucknow,Uttar Pradesh,Endowment,58200,1390000,30,Yearly,Active,Not Claimed,0,AG1249,2018-10-29,18-25,2018,2018-10
LIC103108,33,Male,Lucknow,Uttar Pradesh,ULIP,47500,475000,25,Half-Yearly,Active,Not Claimed,0,AG1093,2021-10-24,26-35,2021,2021-10
LIC103109,25,Male,Kanpur,Uttar Pradesh,ULIP,54700,670000,25,Quarterly,Lapsed,Not Claimed,0,AG1085,2023-11-18,18-25,2023,2023-11
LIC103110,35,Male,,Madhya Pradesh,Endowment,43800,1043000,12,Monthly,Matured,Not Claimed,0,AG1246,2021-11-12,26-35,2021,2021-11
LIC103111,44,Female,Delhi,Delhi,Pension,89100,1929000,25,Monthly,Active,Not Claimed,0,AG1075,2025-05-30,36-45,2025,2025-05
LIC103112,32,Female,Jaipur,Rajasthan,Money Back,45400,628000,10,Quarterly,Active,Not Claimed,0,AG1151,2024-10-29,26-35,2024,2024-10
LIC103113,49,Male,Bengaluru,Karnataka,Endowment,39100,947000,10,Single Premium,Active,Not Claimed,0,AG1135,2022-12-21,46-55,2022,2022-12
LIC103114,30,Male,Surat,Gujarat,Money Back,39700,701000,10,Monthly,Matured,Not Claimed,0,AG1190,2024-11-22,26-35,2024,2024-11
LIC103115,49,Male,Bengaluru,Karnataka,Whole Life,43900,405000,25,Monthly,Active,Not Claimed,0,AG1034,2018-02-24,46-55,2018,2018-02
LIC103116,53,Male,Coimbatore,Tamil Nadu,Money Back,31500,628000,10,Monthly,Active,Not Claimed,0,AG1105,2023-04-29,46-55,2023,2023-04
LIC103117,50,Male,Kochi,Kerala,Money Back,48800,836000,10,Yearly,Active,Not Claimed,0,AG1051,2025-03-16,46-55,2025,2025-03
LIC103118,35,Female,Ahmedabad,Gujarat,Money Back,52500,931000,12,Quarterly,Active,Not Claimed,0,AG1172,2025-09-03,26-35,2025,2025-09
LIC103119,18,Male,Chandigarh,Chandigarh,Term,14200,354000,20,Quarterly,Active,Not Claimed,0,AG1070,2023-12-15,18-25,2023,2023-12
LIC103120,45,Male,Ahmedabad,Gujarat,Pension,44000,466000,25,Monthly,Active,Not Claimed,0,AG1208,2026-08-06,36-45,2026,2026-08
LIC103121,38,Male,Hyderabad,Telangana,Money Back,51600,989000,15,Quarterly,Active,Not Claimed,0,AG1096,2018-06-02,36-45,2018,2018-06
LIC103122,28,Female,Hyderabad,Telangana,Term,16300,258000,15,Monthly,Active,Not Claimed,0,AG1058,2021-03-18,26-35,2021,2021-03
LIC103123,33,Male,Bengaluru,Karnataka,ULIP,39500,499000,10,Half-Yearly,Active,Not Claimed,0,AG1120,2018-08-14,26-35,2018,2018-08
LIC103124,55,Male,Mumbai,Maharashtra,Pension,76200,1508000,12,Monthly,Active,Not Claimed,0,AG1171,2020-04-17,46-55,2020,2020-04
LIC103125,26,Female,Chennai,Tamil Nadu,Pension,56400,1092000,10,Yearly,Active,Not Claimed,0,AG1111,2025-07-02,26-35,2025,2025-07
LIC103126,44,Male,Kolkata,West Bengal,Endowment,47800,1078000,15,Half-Yearly,Active,Not Claimed,0,AG1061,2021-08-26,36-45,2021,2021-08
LIC103127,41,Female,Mumbai,Maharashtra,Term,26400,606000,20,Yearly,Active,Not Claimed,0,AG1256,2019-02-23,36-45,2019,2019-02
LIC103128,35,Male,Surat,Gujarat,Money Back,50300,883000,12,Quarterly,Active,Not Claimed,0,AG1156,2019-05-30,26-35,2019,2019-05
LIC103129,46,Female,Kolkata,West Bengal,Term,19900,269000,25,Quarterly,Lapsed,Not Claimed,0,AG1185,2018-10-16,46-55,2018,2018-10
LIC103130,57,Male,Indore,Madhya Pradesh,Pension,105500,1794000,30,Monthly,Active,Not Claimed,0,AG1041,2024-02-27,56-65,2024,2024-02
LIC103131,36,Male,Ahmedabad,Gujarat,Term,28400,401000,10,Half-Yearly,Active,Claimed,164000,AG1201,2022-03-23,36-45,2022,2022-03
LIC103132,36,Female,Ahmedabad,Gujarat,Endowment,24400,310000,5,Half-Yearly,Active,Not Claimed,0,AG1050,2020-05-22,36-45,2020,2020-05
LIC103133,46,Male,Kolkata,West Bengal,Endowment,35600,619000,20,Half-Yearly,Active,Not Claimed,0,AG1090,2025-06-07,46-55,2025,2025-06
LIC103134,49,Male,Jaipur,Rajasthan,Endowment,26100,501000,10,Yearly,Active,Not Claimed,0,AG1237,2025-09-17,46-55,2025,2025-09
LIC103135,38,Male,Mumbai,Maharashtra,ULIP,49200,888000,15,Yearly,Active,Not Claimed,0,AG1282,2018-06-17,36-45,2018,2018-06
LIC103136,36,Male,Chennai,Tamil Nadu,Money Back,26000,630000,15,Yearly,Active,Not Claimed,0,AG1154,2020-07-02,36-45,2020,2020-07
LIC103137,18,Male,Bengaluru,Karnataka,Term,14300,187000,25,Monthly,Active,Not Claimed,0,AG1180,2022-08-26,18-25,2022,2022-08
LIC103138,30,Other,Delhi,Delhi,Endowment,57000,817000,20,Half-Yearly,Active,Not Claimed,0,,2021-08-11,26-35,2021,2021-08
LIC103139,26,Female,Ahmedabad,Gujarat,Money Back,22000,426000,5,Monthly,Lapsed,Not Claimed,0,AG1105,2024-08-24,26-35,2024,2024-08
LIC103140,47,Male,Jaipur,Rajasthan,Term,21400,390000,5,Yearly,Matured,Not Claimed,0,AG1073,2026-06-10,46-55,2026,2026-06
LIC103141,36,Male,Delhi,Delhi,Whole Life,31400,252000,10,Quarterly,Matured,Not Claimed,0,AG1257,2024-08-01,36-45,2024,2024-08
LIC103142,36,Male,Nagpur,Maharashtra,Money Back,35600,474000,12,Monthly,Active,Not Claimed,0,AG1134,2025-10-31,36-45,2025,2025-10
LIC103143,39,Female,Nagpur,Maharashtra,Whole Life,32600,401000,15,Yearly,Lapsed,Not Claimed,0,AG1285,2023-06-18,36-45,2023,2023-06
LIC103144,29,Male,Chennai,Tamil Nadu,Pension,25700,573000,25,Half-Yearly,Active,Not Claimed,0,AG1236,2023-12-19,26-35,2023,2023-12
LIC103145,56,Male,Pune,Maharashtra,Pension,47900,1089000,12,Quarterly,Matured,Not Claimed,0,AG1109,2024-03-02,56-65,2024,2024-03
LIC103146,53,Male,Patna,Bihar,Pension,89900,1153000,15,Monthly,Active,Not Claimed,0,AG1137,2024-06-21,46-55,2024,2024-06
LIC103147,57,Male,Bengaluru,Karnataka,Endowment,38000,370000,12,Half-Yearly,Lapsed,Not Claimed,0,AG1235,2019-08-27,56-65,2019,2019-08
LIC103148,47,Male,Ahmedabad,Gujarat,Term,32800,377000,5,Single Premium,Active,Not Claimed,0,AG1059,2024-12-08,46-55,2024,2024-12
LIC103149,39,Male,Bengaluru,Karnataka,Endowment,29700,327000,30,Half-Yearly,Active,Not Claimed,0,AG1294,2023-05-28,36-45,2023,2023-05
LIC103150,57,Female,Nagpur,Maharashtra,Pension,39600,477000,10,Single Premium,Active,Not Claimed,0,AG1042,2018-04-21,56-65,2018,2018-04
LIC103151,32,Male,Indore,Madhya Pradesh,Micro Insurance,4600,100000,12,Monthly,Lapsed,Not Claimed,0,AG1248,2021-08-06,26-35,2021,2021-08
LIC103152,29,Male,Indore,Madhya Pradesh,Pension,65800,1063000,10,Half-Yearly,Matured,Not Claimed,0,AG1050,2018-09-04,26-35,2018,2018-09
LIC103153,32,Male,Delhi,Delhi,Term,15400,207000,15,Yearly,Active,Not Claimed,0,AG1270,2019-02-16,26-35,2019,2019-02
LIC103154,45,Male,Indore,Madhya Pradesh,Pension,59200,1037000,25,Half-Yearly,Active,Not Claimed,0,AG1173,2025-03-05,36-45,2025,2025-03
LIC103155,31,Male,Coimbatore,Tamil Nadu,Endowment,42900,594000,10,Monthly,Active,Not Claimed,0,AG1289,2019-03-26,26-35,2019,2019-03
LIC103156,37,Male,Pune,Maharashtra,Term,18200,398000,15,Half-Yearly,Active,Claimed,244000,AG1162,2026-01-15,36-45,2026,2026-01
LIC103157,21,Female,Kanpur,Uttar Pradesh,Money Back,51400,1242000,5,Half-Yearly,Active,Not Claimed,0,AG1067,2022-07-04,18-25,2022,2022-07
LIC103158,44,Male,Delhi,Delhi,Term,24800,369000,20,Yearly,Active,Not Claimed,0,AG1221,2023-06-09,36-45,2023,2023-06
LIC103159,22,Male,Ahmedabad,Gujarat,Money Back,26100,231000,20,Yearly,Matured,Claimed,136000,AG1167,2021-12-15,18-25,2021,2021-12
LIC103160,29,Male,Chandigarh,Chandigarh,Endowment,38900,470000,20,Yearly,Active,Not Claimed,0,AG1171,2022-01-19,26-35,2022,2022-01
LIC103161,52,Female,Delhi,Delhi,Money Back,70600,687000,15,Yearly,Active,Not Claimed,0,AG1223,2025-08-23,46-55,2025,2025-08
LIC103162,52,Female,Lucknow,Uttar Pradesh,Whole Life,39500,548000,25,Monthly,Matured,Not Claimed,0,AG1167,2018-05-05,46-55,2018,2018-05
LIC103163,43,Female,Kanpur,Uttar Pradesh,Pension,34500,654000,15,Quarterly,Matured,Not Claimed,0,AG1085,2022-10-05,36-45,2022,2022-10
LIC103164,42,Male,Pune,Maharashtra,Whole Life,21700,365000,15,Yearly,Lapsed,Not Claimed,0,AG1115,2026-03-08,36-45,2026,2026-03
LIC103165,33,Other,Delhi,Delhi,Endowment,53900,654000,20,Single Premium,Active,Not Claimed,0,AG1300,2024-04-26,26-35,2024,2024-04
LIC103166,30,Male,Delhi,Delhi,Pension,58400,1229000,15,Monthly,Lapsed,Not Claimed,0,AG1050,2019-06-19,26-35,2019,2019-06
LIC103167,35,Male,Indore,Madhya Pradesh,Pension,37100,380000,10,Half-Yearly,Active,Not Claimed,0,AG1218,2022-10-02,26-35,2022,2022-10
LIC103168,22,Female,Surat,Gujarat,Term,22200,264000,12,Quarterly,Matured,Claimed,129000,AG1259,2018-03-21,18-25,2018,2018-03
LIC103169,42,Female,Delhi,Delhi,Money Back,61100,1191000,10,Monthly,Active,Not Claimed,0,AG1136,2018-09-29,36-45,2018,2018-09
LIC103170,40,Male,Hyderabad,Telangana,Endowment,67000,761000,15,Half-Yearly,Lapsed,Not Claimed,0,AG1096,2023-02-23,36-45,2023,2023-02
LIC103171,29,Male,Bengaluru,Karnataka,Term,28200,551000,20,Half-Yearly,Active,Not Claimed,0,AG1169,2021-12-12,26-35,2021,2021-12
LIC103172,56,Male,Ahmedabad,Gujarat,Whole Life,43900,1080000,10,Monthly,Active,Not Claimed,0,AG1225,2019-02-06,56-65,2019,2019-02
LIC103173,46,Male,Nagpur,Maharashtra,Pension,51700,1144000,20,Yearly,Lapsed,Not Claimed,0,AG1284,2026-07-22,46-55,2026,2026-07
LIC103174,47,Male,Hyderabad,Telangana,Term,18400,197000,25,Yearly,Matured,Not Claimed,0,AG1187,2018-09-29,46-55,2018,2018-09
LIC103175,34,Female,Hyderabad,Telangana,Pension,47800,805000,15,Single Premium,Active,Not Claimed,0,AG1294,2020-06-14,26-35,2020,2020-06
LIC103176,39,Male,Mumbai,Maharashtra,Pension,39400,598000,10,Monthly,Matured,Not Claimed,0,AG1282,2024-03-25,36-45,2024,2024-03
LIC103177,46,Female,Chandigarh,Chandigarh,Pension,49100,1221000,25,Half-Yearly,Active,Not Claimed,0,AG1243,2023-06-05,46-55,2023,2023-06
